task_id,suite,model,variant,rep,correct,failure_stage,is_silent,tokens,final_answer,causal_attributed,source_file,source_dir
text_log_09,synthetic,gpt-4o-mini,verifier,1,True,none,False,1683,ERROR 8,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_09,synthetic,gpt-4o-mini,verifier,2,False,silent,True,3095,None,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_10,synthetic,gpt-4o-mini,verifier,0,True,none,False,760,user_1 5,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_10,synthetic,gpt-4o-mini,verifier,1,True,none,False,2389,user_1 5,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_10,synthetic,gpt-4o-mini,verifier,2,True,none,False,2849,user_1 5,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_11,synthetic,gpt-4o-mini,verifier,0,False,silent,True,3630,0 1,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_11,synthetic,gpt-4o-mini,verifier,1,False,silent,True,2841,None,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_11,synthetic,gpt-4o-mini,verifier,2,False,silent,True,2851,None,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_12,synthetic,gpt-4o-mini,verifier,0,True,none,False,2290,11,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_12,synthetic,gpt-4o-mini,verifier,1,True,none,False,1699,11,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_12,synthetic,gpt-4o-mini,verifier,2,True,none,False,1714,11,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_13,synthetic,gpt-4o-mini,verifier,0,True,none,False,1666,DEBUG 8,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_13,synthetic,gpt-4o-mini,verifier,1,True,none,False,1717,DEBUG 8,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_13,synthetic,gpt-4o-mini,verifier,2,False,silent,True,2758,None,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_14,synthetic,gpt-4o-mini,verifier,0,True,none,False,2871,user_1 4,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_14,synthetic,gpt-4o-mini,verifier,1,True,none,False,2608,user_1 4,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_14,synthetic,gpt-4o-mini,verifier,2,True,none,False,2828,user_1 4,True,gpt-4o-mini+verifier_detail.json,results_full
text_log_15,synthetic,gpt-4o-mini,verifier,0,False,silent,True,3925,0 1,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_15,synthetic,gpt-4o-mini,verifier,1,False,silent,True,1945,0 1,False,gpt-4o-mini+verifier_detail.json,results_full
text_log_15,synthetic,gpt-4o-mini,verifier,2,False,runtime,False,2841,None,False,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question6,synthetic,gpt-4o-mini,verifier,0,True,none,False,3415,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question6,synthetic,gpt-4o-mini,verifier,1,True,none,False,3376,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question6,synthetic,gpt-4o-mini,verifier,2,True,none,False,4227,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question7,synthetic,gpt-4o-mini,verifier,0,True,none,False,4250,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question7,synthetic,gpt-4o-mini,verifier,1,True,none,False,1732,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question7,synthetic,gpt-4o-mini,verifier,2,True,none,False,1640,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question9,synthetic,gpt-4o-mini,verifier,0,True,none,False,4239,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question9,synthetic,gpt-4o-mini,verifier,1,True,none,False,3437,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question9,synthetic,gpt-4o-mini,verifier,2,True,none,False,1709,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question11,synthetic,gpt-4o-mini,verifier,0,False,runtime,False,3542,None,False,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question11,synthetic,gpt-4o-mini,verifier,1,False,silent,True,3525,None,False,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question11,synthetic,gpt-4o-mini,verifier,2,True,none,False,1678,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question12,synthetic,gpt-4o-mini,verifier,0,True,none,False,1726,E,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question12,synthetic,gpt-4o-mini,verifier,1,True,none,False,1728,E,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question12,synthetic,gpt-4o-mini,verifier,2,True,none,False,4325,E,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question14,synthetic,gpt-4o-mini,verifier,0,True,none,False,4312,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question14,synthetic,gpt-4o-mini,verifier,1,True,none,False,4317,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question14,synthetic,gpt-4o-mini,verifier,2,True,none,False,4237,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question15,synthetic,gpt-4o-mini,verifier,0,True,none,False,1660,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question15,synthetic,gpt-4o-mini,verifier,1,True,none,False,1660,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000001_question15,synthetic,gpt-4o-mini,verifier,2,True,none,False,1743,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question1,synthetic,gpt-4o-mini,verifier,0,True,none,False,1756,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question1,synthetic,gpt-4o-mini,verifier,1,True,none,False,1750,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question1,synthetic,gpt-4o-mini,verifier,2,True,none,False,1737,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question2,synthetic,gpt-4o-mini,verifier,0,True,none,False,2684,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question2,synthetic,gpt-4o-mini,verifier,1,True,none,False,3763,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question2,synthetic,gpt-4o-mini,verifier,2,True,none,False,2546,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question3,synthetic,gpt-4o-mini,verifier,0,True,none,False,3665,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question3,synthetic,gpt-4o-mini,verifier,1,True,none,False,2626,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question3,synthetic,gpt-4o-mini,verifier,2,True,none,False,1802,A,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question4,synthetic,gpt-4o-mini,verifier,0,True,none,False,1765,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question4,synthetic,gpt-4o-mini,verifier,1,True,none,False,1697,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question4,synthetic,gpt-4o-mini,verifier,2,True,none,False,1775,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question5,synthetic,gpt-4o-mini,verifier,0,True,none,False,1770,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question5,synthetic,gpt-4o-mini,verifier,1,True,none,False,1762,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question5,synthetic,gpt-4o-mini,verifier,2,True,none,False,1747,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question6,synthetic,gpt-4o-mini,verifier,0,True,none,False,3678,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question6,synthetic,gpt-4o-mini,verifier,1,True,none,False,1705,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question6,synthetic,gpt-4o-mini,verifier,2,True,none,False,2764,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question7,synthetic,gpt-4o-mini,verifier,0,True,none,False,2648,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question7,synthetic,gpt-4o-mini,verifier,1,True,none,False,1947,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question7,synthetic,gpt-4o-mini,verifier,2,True,none,False,1804,D,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question8,synthetic,gpt-4o-mini,verifier,0,True,none,False,2708,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question8,synthetic,gpt-4o-mini,verifier,1,True,none,False,1800,C,True,gpt-4o-mini+verifier_detail.json,results_full
dsbench_00000002_question8,synthetic,gpt-4o-mini,verifier,2,True,none,False,2751,C,True,gpt-4o-mini+verifier_detail.json,results_full
tabular_eda_00,synthetic,gpt-4o-mini,baseline,0,True,none,False,2387,food 2948,True,gpt-4o-mini_detail.json,results_full
tabular_eda_00,synthetic,gpt-4o-mini,baseline,1,True,none,False,3200,food 2948,True,gpt-4o-mini_detail.json,results_full
tabular_eda_00,synthetic,gpt-4o-mini,baseline,2,True,none,False,3310,food 2948,True,gpt-4o-mini_detail.json,results_full
tabular_eda_01,synthetic,gpt-4o-mini,baseline,0,True,none,False,576,4943,True,gpt-4o-mini_detail.json,results_full
tabular_eda_01,synthetic,gpt-4o-mini,baseline,1,True,none,False,576,4943,True,gpt-4o-mini_detail.json,results_full
tabular_eda_01,synthetic,gpt-4o-mini,baseline,2,True,none,False,576,4943,True,gpt-4o-mini_detail.json,results_full
tabular_eda_02,synthetic,gpt-4o-mini,baseline,0,True,none,False,3641,books 1625.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_02,synthetic,gpt-4o-mini,baseline,1,True,none,False,2535,books 1625.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_02,synthetic,gpt-4o-mini,baseline,2,True,none,False,1956,books 1625.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_03,synthetic,gpt-4o-mini,baseline,0,True,none,False,2807,clothing 6,True,gpt-4o-mini_detail.json,results_full
tabular_eda_03,synthetic,gpt-4o-mini,baseline,1,True,none,False,2343,clothing 6,True,gpt-4o-mini_detail.json,results_full
tabular_eda_03,synthetic,gpt-4o-mini,baseline,2,True,none,False,2890,clothing 6,True,gpt-4o-mini_detail.json,results_full
tabular_eda_04,synthetic,gpt-4o-mini,baseline,0,True,none,False,3308,toys 2056,True,gpt-4o-mini_detail.json,results_full
tabular_eda_04,synthetic,gpt-4o-mini,baseline,1,True,none,False,3289,toys 2056,True,gpt-4o-mini_detail.json,results_full
tabular_eda_04,synthetic,gpt-4o-mini,baseline,2,True,none,False,2410,toys 2056,True,gpt-4o-mini_detail.json,results_full
tabular_eda_05,synthetic,gpt-4o-mini,baseline,0,True,none,False,576,3358,True,gpt-4o-mini_detail.json,results_full
tabular_eda_05,synthetic,gpt-4o-mini,baseline,1,True,none,False,576,3358,True,gpt-4o-mini_detail.json,results_full
tabular_eda_05,synthetic,gpt-4o-mini,baseline,2,True,none,False,576,3358,True,gpt-4o-mini_detail.json,results_full
tabular_eda_06,synthetic,gpt-4o-mini,baseline,0,True,none,False,2565,books 1421.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_06,synthetic,gpt-4o-mini,baseline,1,True,none,False,2609,books 1421.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_06,synthetic,gpt-4o-mini,baseline,2,True,none,False,3840,books 1421.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_07,synthetic,gpt-4o-mini,baseline,0,True,none,False,1835,toys 4,True,gpt-4o-mini_detail.json,results_full
tabular_eda_07,synthetic,gpt-4o-mini,baseline,1,True,none,False,1829,toys 4,True,gpt-4o-mini_detail.json,results_full
tabular_eda_07,synthetic,gpt-4o-mini,baseline,2,True,none,False,1848,toys 4,True,gpt-4o-mini_detail.json,results_full
tabular_eda_08,synthetic,gpt-4o-mini,baseline,0,True,none,False,2406,clothing 685,True,gpt-4o-mini_detail.json,results_full
tabular_eda_08,synthetic,gpt-4o-mini,baseline,1,True,none,False,3315,clothing 685,True,gpt-4o-mini_detail.json,results_full
tabular_eda_08,synthetic,gpt-4o-mini,baseline,2,False,runtime,False,2665,None,True,gpt-4o-mini_detail.json,results_full
tabular_eda_09,synthetic,gpt-4o-mini,baseline,0,True,none,False,576,2833,True,gpt-4o-mini_detail.json,results_full
tabular_eda_09,synthetic,gpt-4o-mini,baseline,1,True,none,False,580,2833,True,gpt-4o-mini_detail.json,results_full
tabular_eda_09,synthetic,gpt-4o-mini,baseline,2,True,none,False,576,2833,True,gpt-4o-mini_detail.json,results_full
tabular_eda_10,synthetic,gpt-4o-mini,baseline,0,True,none,False,2599,clothing 697.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_10,synthetic,gpt-4o-mini,baseline,1,True,none,False,3379,clothing 697.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_10,synthetic,gpt-4o-mini,baseline,2,True,none,False,1913,clothing 697.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_11,synthetic,gpt-4o-mini,baseline,0,True,none,False,3534,books 5,True,gpt-4o-mini_detail.json,results_full
tabular_eda_11,synthetic,gpt-4o-mini,baseline,1,True,none,False,1835,books 5,True,gpt-4o-mini_detail.json,results_full
tabular_eda_11,synthetic,gpt-4o-mini,baseline,2,True,none,False,1880,books 5,True,gpt-4o-mini_detail.json,results_full
tabular_eda_12,synthetic,gpt-4o-mini,baseline,0,False,silent,True,2708,None,True,gpt-4o-mini_detail.json,results_full
tabular_eda_12,synthetic,gpt-4o-mini,baseline,1,True,none,False,3313,books 967,True,gpt-4o-mini_detail.json,results_full
tabular_eda_12,synthetic,gpt-4o-mini,baseline,2,False,silent,True,2792,None,True,gpt-4o-mini_detail.json,results_full
tabular_eda_13,synthetic,gpt-4o-mini,baseline,0,True,none,False,576,2785,True,gpt-4o-mini_detail.json,results_full
tabular_eda_13,synthetic,gpt-4o-mini,baseline,1,True,none,False,576,2785,True,gpt-4o-mini_detail.json,results_full
tabular_eda_13,synthetic,gpt-4o-mini,baseline,2,True,none,False,576,2785,True,gpt-4o-mini_detail.json,results_full
tabular_eda_14,synthetic,gpt-4o-mini,baseline,0,True,none,False,2591,toys 498.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_14,synthetic,gpt-4o-mini,baseline,1,True,none,False,3397,toys 498.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_14,synthetic,gpt-4o-mini,baseline,2,True,none,False,1913,toys 498.0,True,gpt-4o-mini_detail.json,results_full
tabular_eda_15,synthetic,gpt-4o-mini,baseline,0,False,silent,True,2795,books 4,False,gpt-4o-mini_detail.json,results_full
tabular_eda_15,synthetic,gpt-4o-mini,baseline,1,False,silent,True,1857,books 4,False,gpt-4o-mini_detail.json,results_full
tabular_eda_15,synthetic,gpt-4o-mini,baseline,2,False,silent,True,1867,books 4,False,gpt-4o-mini_detail.json,results_full
time_series_00,synthetic,gpt-4o-mini,baseline,0,True,none,False,1959,2024-01-12,True,gpt-4o-mini_detail.json,results_full
time_series_00,synthetic,gpt-4o-mini,baseline,1,True,none,False,2812,2024-01-12,True,gpt-4o-mini_detail.json,results_full
time_series_00,synthetic,gpt-4o-mini,baseline,2,True,none,False,3473,2024-01-12,True,gpt-4o-mini_detail.json,results_full
time_series_01,synthetic,gpt-4o-mini,baseline,0,True,none,False,1905,97.02,True,gpt-4o-mini_detail.json,results_full
time_series_01,synthetic,gpt-4o-mini,baseline,1,True,none,False,1839,97.02,True,gpt-4o-mini_detail.json,results_full
time_series_01,synthetic,gpt-4o-mini,baseline,2,True,none,False,1875,97.02,True,gpt-4o-mini_detail.json,results_full
time_series_02,synthetic,gpt-4o-mini,baseline,0,False,silent,True,2744,8.928490377635413e-15,False,gpt-4o-mini_detail.json,results_full
time_series_02,synthetic,gpt-4o-mini,baseline,1,True,none,False,1962,0.7714215686274516,True,gpt-4o-mini_detail.json,results_full
time_series_02,synthetic,gpt-4o-mini,baseline,2,True,none,False,1962,0.7714215686274516,True,gpt-4o-mini_detail.json,results_full
time_series_03,synthetic,gpt-4o-mini,baseline,0,True,none,False,2315,2024-01-07,True,gpt-4o-mini_detail.json,results_full
time_series_03,synthetic,gpt-4o-mini,baseline,1,True,none,False,1564,2024-01-07,True,gpt-4o-mini_detail.json,results_full
time_series_03,synthetic,gpt-4o-mini,baseline,2,True,none,False,1716,2024-01-07,True,gpt-4o-mini_detail.json,results_full
time_series_04,synthetic,gpt-4o-mini,baseline,0,True,none,False,3418,2024-01-10,True,gpt-4o-mini_detail.json,results_full
time_series_04,synthetic,gpt-4o-mini,baseline,1,True,none,False,3763,2024-01-10,True,gpt-4o-mini_detail.json,results_full
time_series_04,synthetic,gpt-4o-mini,baseline,2,True,none,False,2037,2024-01-10,True,gpt-4o-mini_detail.json,results_full
time_series_05,synthetic,gpt-4o-mini,baseline,0,True,none,False,1851,126.02,True,gpt-4o-mini_detail.json,results_full
time_series_05,synthetic,gpt-4o-mini,baseline,1,True,none,False,1845,126.02,True,gpt-4o-mini_detail.json,results_full
time_series_05,synthetic,gpt-4o-mini,baseline,2,True,none,False,1853,126.02,True,gpt-4o-mini_detail.json,results_full
time_series_06,synthetic,gpt-4o-mini,baseline,0,True,none,False,1968,1.5395882352941168,True,gpt-4o-mini_detail.json,results_full
time_series_06,synthetic,gpt-4o-mini,baseline,1,True,none,False,1966,1.5395882352941168,True,gpt-4o-mini_detail.json,results_full
time_series_06,synthetic,gpt-4o-mini,baseline,2,True,none,False,1968,1.5395882352941168,True,gpt-4o-mini_detail.json,results_full
time_series_07,synthetic,gpt-4o-mini,baseline,0,True,none,False,1570,2024-01-08,True,gpt-4o-mini_detail.json,results_full
time_series_07,synthetic,gpt-4o-mini,baseline,1,True,none,False,1576,2024-01-08,True,gpt-4o-mini_detail.json,results_full
time_series_07,synthetic,gpt-4o-mini,baseline,2,True,none,False,1549,2024-01-08,True,gpt-4o-mini_detail.json,results_full
time_series_08,synthetic,gpt-4o-mini,baseline,0,True,none,False,2655,2024-01-09 00:00:00,True,gpt-4o-mini_detail.json,results_full
time_series_08,synthetic,gpt-4o-mini,baseline,1,True,none,False,3365,2024-01-09,True,gpt-4o-mini_detail.json,results_full
time_series_08,synthetic,gpt-4o-mini,baseline,2,True,none,False,2021,2024-01-09,True,gpt-4o-mini_detail.json,results_full
time_series_09,synthetic,gpt-4o-mini,baseline,0,True,none,False,1952,83.72,True,gpt-4o-mini_detail.json,results_full
time_series_09,synthetic,gpt-4o-mini,baseline,1,True,none,False,1942,83.72,True,gpt-4o-mini_detail.json,results_full
