run_id,task_id,dataset_id,suite,model,model_snapshot,provider,harness,variant,rep,api_status,parser_status,execution_status,task_correct,observability,failure_stage,failure_subcategory,is_infra_failure,infra_subtype,originating_step,propagation_depth,is_silent,recovered,tokens,tokens_input,tokens_output,cost_usd,final_answer,label_source,annotation_confidence,human_gold,adjudication_status
run_01382,dsbench_00000001_question6,dsbench_question6,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1059,0,0,0.002648,D,rule,,,pending
run_01383,dsbench_00000001_question7,dsbench_question7,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1160,0,0,0.0029,D,rule,,,pending
run_01384,dsbench_00000001_question7,dsbench_question7,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1143,0,0,0.002857,D,rule,,,pending
run_01385,dsbench_00000001_question7,dsbench_question7,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1173,0,0,0.002933,D,rule,,,pending
run_01386,dsbench_00000001_question9,dsbench_question9,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1153,0,0,0.002883,A,rule,,,pending
run_01387,dsbench_00000001_question9,dsbench_question9,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1174,0,0,0.002935,A,rule,,,pending
run_01388,dsbench_00000001_question9,dsbench_question9,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1166,0,0,0.002915,A,rule,,,pending
run_01389,dsbench_00000001_question11,dsbench_question11,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1134,0,0,0.002835,C,rule,,,pending
run_01390,dsbench_00000001_question11,dsbench_question11,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1165,0,0,0.002913,C,rule,,,pending
run_01391,dsbench_00000001_question11,dsbench_question11,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1122,0,0,0.002805,C,rule,,,pending
run_01392,dsbench_00000001_question12,dsbench_question12,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1123,0,0,0.002808,E,rule,,,pending
run_01393,dsbench_00000001_question12,dsbench_question12,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1061,0,0,0.002652,E,rule,,,pending
run_01394,dsbench_00000001_question12,dsbench_question12,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1148,0,0,0.00287,E,rule,,,pending
run_01395,dsbench_00000001_question14,dsbench_question14,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1059,0,0,0.002648,D,rule,,,pending
run_01396,dsbench_00000001_question14,dsbench_question14,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1148,0,0,0.00287,D,rule,,,pending
run_01397,dsbench_00000001_question14,dsbench_question14,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1059,0,0,0.002648,D,rule,,,pending
run_01398,dsbench_00000001_question15,dsbench_question15,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1167,0,0,0.002917,A,rule,,,pending
run_01399,dsbench_00000001_question15,dsbench_question15,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1125,0,0,0.002812,A,rule,,,pending
run_01400,dsbench_00000001_question15,dsbench_question15,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1091,0,0,0.002727,A,rule,,,pending
run_01401,dsbench_00000002_question1,dsbench_question1,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1179,0,0,0.002948,C,rule,,,pending
run_01402,dsbench_00000002_question1,dsbench_question1,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1157,0,0,0.002893,C,rule,,,pending
run_01403,dsbench_00000002_question1,dsbench_question1,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1170,0,0,0.002925,C,rule,,,pending
run_01404,dsbench_00000002_question2,dsbench_question2,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1143,0,0,0.002857,D,rule,,,pending
run_01405,dsbench_00000002_question2,dsbench_question2,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1099,0,0,0.002747,D,rule,,,pending
run_01406,dsbench_00000002_question2,dsbench_question2,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1170,0,0,0.002925,D,rule,,,pending
run_01407,dsbench_00000002_question3,dsbench_question3,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1135,0,0,0.002838,A,rule,,,pending
run_01408,dsbench_00000002_question3,dsbench_question3,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1150,0,0,0.002875,A,rule,,,pending
run_01409,dsbench_00000002_question3,dsbench_question3,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1147,0,0,0.002867,A,rule,,,pending
run_01410,dsbench_00000002_question4,dsbench_question4,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1170,0,0,0.002925,C,rule,,,pending
run_01411,dsbench_00000002_question4,dsbench_question4,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1157,0,0,0.002893,C,rule,,,pending
run_01412,dsbench_00000002_question4,dsbench_question4,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1164,0,0,0.00291,C,rule,,,pending
run_01413,dsbench_00000002_question5,dsbench_question5,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1082,0,0,0.002705,D,rule,,,pending
run_01414,dsbench_00000002_question5,dsbench_question5,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1174,0,0,0.002935,D,rule,,,pending
run_01415,dsbench_00000002_question5,dsbench_question5,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1082,0,0,0.002705,D,rule,,,pending
run_01416,dsbench_00000002_question6,dsbench_question6,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1520,0,0,0.0038,C,rule,,,pending
run_01417,dsbench_00000002_question6,dsbench_question6,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1522,0,0,0.003805,C,rule,,,pending
run_01418,dsbench_00000002_question6,dsbench_question6,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1522,0,0,0.003805,C,rule,,,pending
run_01419,dsbench_00000002_question7,dsbench_question7,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1170,0,0,0.002925,D,rule,,,pending
run_01420,dsbench_00000002_question7,dsbench_question7,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1190,0,0,0.002975,D,rule,,,pending
run_01421,dsbench_00000002_question7,dsbench_question7,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1159,0,0,0.002897,D,rule,,,pending
run_01422,dsbench_00000002_question8,dsbench_question8,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1534,0,0,0.003835,C,rule,,,pending
run_01423,dsbench_00000002_question8,dsbench_question8,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1120,0,0,0.0028,C,rule,,,pending
run_01424,dsbench_00000002_question8,dsbench_question8,synthetic,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1542,0,0,0.003855,C,rule,,,pending
run_01425,tabular_eda_00,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,2900,0,0,0.000435,None,rule,,,pending
run_01426,tabular_eda_00,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,2918,0,0,0.000438,None,rule,,,pending
run_01427,tabular_eda_00,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3748,0,0,0.000562,food 2948,rule,,,pending
run_01428,tabular_eda_01,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,4943,rule,,,pending
run_01429,tabular_eda_01,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,4943,rule,,,pending
run_01430,tabular_eda_01,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,4943,rule,,,pending
run_01431,tabular_eda_02,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3533,0,0,0.00053,books 1625.0,rule,,,pending
run_01432,tabular_eda_02,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1969,0,0,0.000295,books 1625.0,rule,,,pending
run_01433,tabular_eda_02,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,4494,0,0,0.000674,books 1625.0,rule,,,pending
run_01434,tabular_eda_03,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1849,0,0,0.000277,clothing 6,rule,,,pending
run_01435,tabular_eda_03,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1857,0,0,0.000279,clothing 6,rule,,,pending
run_01436,tabular_eda_03,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1857,0,0,0.000279,clothing 6,rule,,,pending
run_01437,tabular_eda_04,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3598,0,0,0.00054,toys 2056,rule,,,pending
run_01438,tabular_eda_04,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,2854,0,0,0.000428,None,rule,,,pending
run_01439,tabular_eda_04,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,2876,0,0,0.000431,None,rule,,,pending
run_01440,tabular_eda_05,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,3358,rule,,,pending
run_01441,tabular_eda_05,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,3358,rule,,,pending
run_01442,tabular_eda_05,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,3358,rule,,,pending
run_01443,tabular_eda_06,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3422,0,0,0.000513,books 1421.0,rule,,,pending
run_01444,tabular_eda_06,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3606,0,0,0.000541,books 1421.0,rule,,,pending
run_01445,tabular_eda_06,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3429,0,0,0.000514,books 1421.0,rule,,,pending
run_01446,tabular_eda_07,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,2881,0,0,0.000432,None,rule,,,pending
run_01447,tabular_eda_07,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1807,0,0,0.000271,toys 4,rule,,,pending
run_01448,tabular_eda_07,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1828,0,0,0.000274,toys 4,rule,,,pending
run_01449,tabular_eda_08,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,2202,0,0,0.00033,clothing 685,rule,,,pending
run_01450,tabular_eda_08,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3193,0,0,0.000479,clothing 685,rule,,,pending
run_01451,tabular_eda_08,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,2597,0,0,0.00039,None,rule,,,pending
run_01452,tabular_eda_09,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,2833,rule,,,pending
run_01453,tabular_eda_09,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,580,0,0,8.7e-05,2833,rule,,,pending
run_01454,tabular_eda_09,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,576,0,0,8.6e-05,2833,rule,,,pending
run_01455,tabular_eda_10,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3500,0,0,0.000525,clothing 697.0,rule,,,pending
run_01456,tabular_eda_10,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3636,0,0,0.000545,clothing 697.0,rule,,,pending
run_01457,tabular_eda_10,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1861,0,0,0.000279,clothing 697.0,rule,,,pending
run_01458,tabular_eda_11,tabular_eda,synthetic,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,2537,0,0,0.000381,books 5,rule,,,pending
